  0.171328768      -13.0708542       5.41885424      -11.3317642       37.6145477       2314.89453       7569.29980       9884.19434    
  0.172220916      -13.0809793       5.45247793      -11.3670130       37.7634010       2332.92529       7597.20557       9930.13086    
  0.173113063      -13.0911360       5.48623419      -11.4019156       37.9115562       2350.93481       7625.30469       9976.23926    
  0.174005210      -13.1013231       5.52012253      -11.4364700       38.0590134       2368.92212       7653.59717       10022.5195    
  0.174897358      -13.1115417       5.55414200      -11.4706764       38.2057686       2386.88574       7682.08350       10068.9688    
  0.175789505      -13.1217899       5.58829212      -11.5045328       38.3518181       2404.82446       7710.76318       10115.5879    
  0.176681653      -13.1320686       5.62257242      -11.5380383       38.4971619       2422.73682       7739.63770       10162.3750    
  0.177573800      -13.1423769       5.65698195      -11.5711918       38.6417961       2440.62109       7768.70703       10209.3281    
  0.178465948      -13.1527147       5.69152021      -11.6039915       38.7857170       2458.47656       7797.97168       10256.4482    
  0.179358095      -13.1630812       5.72618628      -11.6364365       38.9289207       2476.30103       7827.43066       10303.7314    
  0.180250242      -13.1734772       5.76098013      -11.6685266       39.0714073       2494.09399       7857.08691       10351.1807    
  0.181142390      -13.1839018       5.79590082      -11.7002602       39.2131767       2511.85400       7886.93945       10398.7930    
  0.182034537      -13.1943541       5.83094740      -11.7316351       39.3542213       2529.57886       7916.98828       10446.5674    
  0.182926685      -13.2048340       5.86611938      -11.7626514       39.4945412       2547.26807       7947.23438       10494.5020    
  0.183818832      -13.2153416       5.90141630      -11.7933083       39.6341324       2564.92017       7977.67773       10542.5977    
  0.184710979      -13.2258768       5.93683767      -11.8236036       39.7729950       2582.53320       8008.31836       10590.8516    
  0.185603127      -13.2364388       5.97238255      -11.8535366       39.9111214       2600.10596       8039.15723       10639.2637    
  0.186495274      -13.2470274       6.00805044      -11.8831062       40.0485153       2617.63745       8070.19482       10687.8320    
  0.187387422      -13.2576418       6.04384041      -11.9123116       40.1851692       2635.12646       8101.43066       10736.5566    
  0.188279569      -13.2682819       6.07975197      -11.9411516       40.3210831       2652.57129       8132.86523       10785.4365    
  0.189171717      -13.2789478       6.11578417      -11.9696255       40.4562531       2669.97046       8164.49902       10834.4697    
  0.190063864      -13.2896385       6.15193701      -11.9977322       40.5906792       2687.32324       8196.33203       10883.6553    
  0.190956011      -13.3003550       6.18820906      -12.0254698       40.7243576       2704.62793       8228.36523       10932.9932    
  0.191848159      -13.3110952       6.22460032      -12.0528383       40.8572845       2721.88281       8260.59766       10982.4805    
  0.192740306      -13.3218603       6.26110983      -12.0798368       40.9894600       2739.08765       8293.03223       11032.1201    
  0.193632454      -13.3326492       6.29773664      -12.1064634       41.1208801       2756.23975       8325.66602       11081.9062    
  0.194524601      -13.3434620       6.33448076      -12.1327181       41.2515450       2773.33911       8358.50098       11131.8398    
  0.195416749      -13.3542976       6.37134075      -12.1585989       41.3814507       2790.38403       8391.53711       11181.9209    
  0.196308896      -13.3651562       6.40831661      -12.1841049       41.5105934       2807.37280       8424.77441       11232.1475    
  0.197201043      -13.3760376       6.44540739      -12.2092361       41.6389694       2824.30396       8458.21484       11282.5186    
  0.198093191      -13.3869410       6.48261213      -12.2339907       41.7665787       2841.17651       8491.85449       11333.0312    
  0.198985338      -13.3978662       6.51993036      -12.2583685       41.8934212       2857.98950       8525.69727       11383.6865    
  0.199877486      -13.4088135       6.55736160      -12.2823677       42.0194931       2874.74170       8559.74316       11434.4844    
  0.200769633      -13.4197817       6.59490490      -12.3059883       42.1447906       2891.43091       8593.99023       11485.4209    
  0.201661780      -13.4307709       6.63255978      -12.3292294       42.2693138       2908.05737       8628.44043       11536.4980    
  0.202553928      -13.4417801       6.67032528      -12.3520889       42.3930588       2924.61816       8663.09375       11587.7119    
  0.203446075      -13.4528103       6.70820093      -12.3745670       42.5160217       2941.11279       8697.94922       11639.0625    
  0.204338223      -13.4638596       6.74618578      -12.3966627       42.6382027       2957.54028       8733.00781       11690.5479    
  0.205230370      -13.4749289       6.78427935      -12.4183750       42.7595978       2973.89868       8768.27051       11742.1689    
  0.206122518      -13.4860172       6.82248068      -12.4397030       42.8802071       2990.18774       8803.73633       11793.9238    
  0.207014665      -13.4971247       6.86078930      -12.4606457       43.0000267       3006.40503       8839.40527       11845.8105    
  0.207906812      -13.5082502       6.89920473      -12.4812021       43.1190567       3022.55029       8875.27832       11897.8281    
  0.208798960      -13.5193939       6.93772602      -12.5013723       43.2372932       3038.62183       8911.35449       11949.9766    
  0.209691107      -13.5305557       6.97635221      -12.5211544       43.3547325       3054.61816       8947.63574       12002.2539    
  0.210583255      -13.5417347       7.01508284      -12.5405483       43.4713745       3070.53857       8984.12012       12054.6582    
  0.211475402      -13.5529308       7.05391693      -12.5595531       43.5872192       3086.38208       9020.80859       12107.1904    
  0.212367550      -13.5641441       7.09285402      -12.5781679       43.7022629       3102.14722       9057.70117       12159.8486    
  0.213259697      -13.5753736       7.13189363      -12.5963917       43.8165016       3117.83252       9094.79883       12212.6309    
  0.214151844      -13.5866194       7.17103481      -12.6142235       43.9299355       3133.43677       9132.10059       12265.5371    
  0.215043992      -13.5978813       7.21027660      -12.6316633       44.0425606       3148.95923       9169.60742       12318.5664    
  0.215936139      -13.6091585       7.24961853      -12.6487103       44.1543770       3164.39844       9207.31836       12371.7168    
  0.216828287      -13.6204500       7.28906012      -12.6653633       44.2653809       3179.75317       9245.23340       12424.9863    
  0.217720434      -13.6317568       7.32860041      -12.6816216       44.3755722       3195.02246       9283.35352       12478.3760    
  0.218612581      -13.6430779       7.36823845      -12.6974840       44.4849472       3210.20483       9321.67773       12531.8828    
  0.219504729      -13.6544123       7.40797377      -12.7129507       44.5935020       3225.29932       9360.20703       12585.5059    
  0.220396876      -13.6657610       7.44780540      -12.7280207       44.7012405       3240.30518       9398.94141       12639.2461    
  0.221289024      -13.6771231       7.48773289      -12.7426929       44.8081551       3255.22070       9437.87988       12693.1006    
  0.222181171      -13.6884975       7.52775526      -12.7569675       44.9142456       3270.04443       9477.02246       12747.0664    
  0.223073319      -13.6998844       7.56787205      -12.7708435       45.0195122       3284.77637       9516.36914       12801.1455    
  0.223965466      -13.7112837       7.60808229      -12.7843199       45.1239510       3299.41455       9555.91992       12855.3340    
  0.224857613      -13.7226954       7.64838552      -12.7973967       45.2275620       3313.95850       9595.67676       12909.6348    
  0.225749761      -13.7341185       7.68878078      -12.8100729       45.3303413       3328.40674       9635.63867       12964.0449    
  0.226641908      -13.7455521       7.72926760      -12.8223476       45.4322891       3342.75806       9675.80273       13018.5605    
